Category,ContentType,ReactionType,Sentiment,Score,Datetime
science,audio,hate,negative,5,1/18/2021 19:07
science,audio,cherish,positive,70,8/31/2020 18:23
science,audio,interested,positive,30,11/23/2020 1:45
science,audio,intrigued,positive,45,10/19/2020 8:51
science,audio,heart,positive,60,10/19/2020 18:50
science,audio,interested,positive,30,6/1/2021 15:13
science,audio,worried,negative,12,4/24/2021 13:14
science,audio,like,positive,50,8/19/2020 0:37
science,audio,adore,positive,72,8/22/2020 6:58
science,audio,want,positive,70,11/12/2020 17:57
science,audio,dislike,negative,10,8/5/2020 14:42
science,audio,adore,positive,72,1/14/2021 9:53
science,audio,hate,negative,5,12/16/2020 8:01
science,audio,dislike,negative,10,2/23/2021 12:28
science,audio,peeking,neutral,35,6/13/2021 19:36
science,audio,cherish,positive,70,8/30/2020 6:33
science,audio,worried,negative,12,5/18/2021 15:57
veganism,audio,scared,negative,15,4/30/2021 15:58
veganism,audio,intrigued,positive,45,2/13/2021 13:37
veganism,audio,disgust,negative,0,7/28/2020 6:14
veganism,audio,want,positive,70,9/4/2020 20:46
veganism,audio,intrigued,positive,45,8/28/2020 11:39
veganism,audio,disgust,negative,0,11/1/2020 23:30
veganism,audio,cherish,positive,70,1/8/2021 5:12
veganism,audio,intrigued,positive,45,12/21/2020 18:13
veganism,audio,worried,negative,12,10/17/2020 20:33
veganism,audio,want,positive,70,9/9/2020 13:42
veganism,audio,scared,negative,15,10/12/2020 15:48
veganism,audio,love,positive,65,12/6/2020 17:27
veganism,audio,like,positive,50,7/2/2020 8:49
veganism,audio,hate,negative,5,3/2/2021 5:03
veganism,audio,worried,negative,12,5/12/2021 15:36
veganism,audio,adore,positive,72,11/26/2020 11:39
veganism,audio,heart,positive,60,9/27/2020 23:41
veganism,audio,dislike,negative,10,7/18/2020 19:45
veganism,audio,disgust,negative,0,6/8/2021 6:11
veganism,audio,dislike,negative,10,1/29/2021 16:46
veganism,audio,hate,negative,5,8/18/2020 2:53
veganism,audio,peeking,neutral,35,4/2/2021 3:51
veganism,audio,worried,negative,12,3/25/2021 10:22
veganism,audio,adore,positive,72,8/20/2020 1:31
veganism,audio,intrigued,positive,45,3/1/2021 9:08
veganism,audio,scared,negative,15,9/9/2020 11:50
technology,photo,super love,positive,75,10/12/2020 1:03
technology,photo,heart,positive,60,3/15/2021 23:51
travel,video,like,positive,50,7/22/2020 4:01
travel,video,like,positive,50,5/30/2021 1:52
travel,video,worried,negative,12,12/19/2020 9:41
travel,video,peeking,neutral,35,8/10/2020 5:34
travel,video,hate,negative,5,5/1/2021 5:53
travel,video,want,positive,70,1/20/2021 15:37
travel,video,hate,negative,5,3/13/2021 18:00
travel,video,peeking,neutral,35,2/4/2021 15:54
travel,video,dislike,negative,10,11/2/2020 21:14
travel,video,disgust,negative,0,10/20/2020 20:36
travel,video,like,positive,50,9/19/2020 16:23
travel,video,love,positive,65,4/17/2021 16:23
travel,video,super love,positive,75,3/18/2021 0:35
travel,video,dislike,negative,10,5/6/2021 3:41
travel,video,hate,negative,5,3/20/2021 8:18
travel,video,want,positive,70,7/1/2020 11:48
travel,video,indifferent,neutral,20,8/30/2020 11:19
travel,video,intrigued,positive,45,1/24/2021 11:28
travel,video,cherish,positive,70,9/22/2020 14:29
travel,video,like,positive,50,9/1/2020 13:27
travel,video,like,positive,50,5/28/2021 17:58
travel,video,heart,positive,60,3/9/2021 0:10
travel,video,adore,positive,72,8/3/2020 23:45
travel,video,interested,positive,30,1/26/2021 2:01
travel,video,worried,negative,12,8/8/2020 22:36
travel,video,super love,positive,75,4/10/2021 3:31
travel,video,like,positive,50,11/21/2020 21:56
studying,audio,disgust,negative,0,10/3/2020 1:27
studying,audio,scared,negative,15,4/28/2021 1:02
studying,audio,cherish,positive,70,6/4/2021 3:37
studying,audio,super love,positive,75,11/3/2020 6:44
studying,audio,super love,positive,75,12/28/2020 14:54
studying,audio,intrigued,positive,45,1/20/2021 5:40
studying,audio,love,positive,65,12/4/2020 23:02
studying,audio,cherish,positive,70,8/21/2020 23:13
studying,audio,dislike,negative,10,6/6/2021 18:53
studying,audio,hate,negative,5,5/2/2021 21:35
studying,audio,want,positive,70,5/28/2021 17:40
studying,audio,adore,positive,72,10/28/2020 9:37
studying,audio,heart,positive,60,1/20/2021 19:13
studying,audio,hate,negative,5,12/4/2020 11:39
studying,audio,like,positive,50,5/7/2021 8:35
studying,audio,worried,negative,12,12/12/2020 19:26
studying,audio,like,positive,50,10/15/2020 0:58
studying,audio,super love,positive,75,11/1/2020 6:40
food,audio,adore,positive,72,6/25/2020 16:11
food,audio,cherish,positive,70,3/22/2021 11:27
food,audio,intrigued,positive,45,11/29/2020 7:51
food,audio,hate,negative,5,8/20/2020 1:22
food,audio,heart,positive,60,8/28/2020 14:42
food,audio,peeking,neutral,35,5/1/2021 1:42
food,audio,scared,negative,15,6/6/2021 19:13
food,audio,love,positive,65,7/31/2020 22:55
food,audio,indifferent,neutral,20,1/23/2021 2:22
food,audio,cherish,positive,70,11/25/2020 12:51
food,audio,love,positive,65,5/3/2021 17:35
food,audio,like,positive,50,8/10/2020 10:16
food,audio,worried,negative,12,11/8/2020 23:05
food,audio,indifferent,neutral,20,9/7/2020 6:58
food,audio,interested,positive,30,5/16/2021 15:46
food,audio,worried,negative,12,12/29/2020 0:31
food,audio,heart,positive,60,4/16/2021 14:08
food,audio,cherish,positive,70,5/27/2021 0:12
food,audio,heart,positive,60,9/27/2020 15:54
food,audio,peeking,neutral,35,8/2/2020 19:07
food,audio,dislike,negative,10,2/4/2021 19:28
food,audio,adore,positive,72,4/10/2021 5:47
food,audio,want,positive,70,2/24/2021 3:45
food,audio,scared,negative,15,11/24/2020 22:40
food,audio,cherish,positive,70,10/17/2020 7:47
food,audio,heart,positive,60,5/25/2021 23:16
food,audio,intrigued,positive,45,10/6/2020 23:24
food,audio,want,positive,70,4/25/2021 10:15
food,audio,peeking,neutral,35,7/23/2020 0:47
veganism,audio,dislike,negative,10,5/13/2021 10:52
veganism,audio,super love,positive,75,9/24/2020 8:56
veganism,audio,love,positive,65,8/31/2020 19:35
veganism,audio,indifferent,neutral,20,1/16/2021 17:01
veganism,audio,hate,negative,5,2/14/2021 6:34
veganism,audio,hate,negative,5,11/11/2020 17:07
veganism,audio,love,positive,65,5/31/2021 2:55
veganism,audio,adore,positive,72,3/4/2021 0:09
veganism,audio,super love,positive,75,3/28/2021 6:05
veganism,audio,dislike,negative,10,4/11/2021 21:23
veganism,audio,adore,positive,72,12/7/2020 19:24
veganism,audio,scared,negative,15,2/25/2021 7:55
veganism,audio,intrigued,positive,45,4/18/2021 2:56
veganism,audio,adore,positive,72,8/17/2020 1:01
veganism,audio,intrigued,positive,45,1/3/2021 11:57
veganism,audio,indifferent,neutral,20,3/11/2021 15:18
veganism,audio,like,positive,50,4/12/2021 17:28
veganism,audio,adore,positive,72,6/1/2021 0:03
veganism,audio,hate,negative,5,5/6/2021 18:58
veganism,audio,cherish,positive,70,9/29/2020 5:31
veganism,audio,love,positive,65,5/23/2021 7:40
veganism,audio,like,positive,50,5/19/2021 21:22
veganism,audio,scared,negative,15,8/8/2020 17:44
veganism,audio,disgust,negative,0,12/2/2020 22:11
veganism,audio,super love,positive,75,6/13/2021 17:57
veganism,audio,cherish,positive,70,9/23/2020 7:09
veganism,audio,like,positive,50,5/9/2021 21:05
veganism,audio,heart,positive,60,11/10/2020 1:22
veganism,audio,disgust,negative,0,6/2/2021 22:34
veganism,audio,indifferent,neutral,20,7/14/2020 23:28
veganism,audio,super love,positive,75,3/10/2021 11:17
veganism,audio,love,positive,65,3/25/2021 12:36
veganism,audio,scared,negative,15,7/13/2020 16:34
veganism,audio,dislike,negative,10,3/24/2021 2:42
veganism,audio,want,positive,70,4/20/2021 4:43
veganism,audio,cherish,positive,70,4/23/2021 18:55
veganism,audio,worried,negative,12,4/22/2021 16:30
veganism,audio,love,positive,65,10/4/2020 6:47
veganism,audio,dislike,negative,10,1/30/2021 20:13
animals,photo,hate,negative,5,8/22/2020 16:45
animals,photo,peeking,neutral,35,8/13/2020 21:59
animals,photo,interested,positive,30,11/14/2020 10:44
animals,photo,worried,negative,12,12/5/2020 8:25
animals,photo,dislike,negative,10,5/10/2021 19:20
animals,photo,super love,positive,75,8/27/2020 4:30
animals,photo,peeking,neutral,35,10/4/2020 2:15
animals,photo,peeking,neutral,35,2/6/2021 11:53
animals,photo,love,positive,65,8/31/2020 8:49
animals,photo,scared,negative,15,12/4/2020 13:49
animals,photo,disgust,negative,0,12/29/2020 19:03
animals,photo,peeking,neutral,35,5/19/2021 17:37
animals,photo,love,positive,65,4/30/2021 14:49
animals,photo,peeking,neutral,35,4/9/2021 11:29
animals,photo,disgust,negative,0,12/10/2020 7:13
animals,photo,indifferent,neutral,20,9/7/2020 6:07
animals,photo,love,positive,65,1/27/2021 12:57
animals,photo,indifferent,neutral,20,12/18/2020 1:20
animals,photo,intrigued,positive,45,6/29/2020 11:15
animals,photo,interested,positive,30,11/14/2020 7:15
animals,photo,indifferent,neutral,20,12/15/2020 16:57
animals,photo,indifferent,neutral,20,8/15/2020 23:18
animals,photo,worried,negative,12,1/3/2021 5:00
animals,photo,peeking,neutral,35,10/21/2020 11:48
animals,photo,cherish,positive,70,8/1/2020 13:30
animals,photo,worried,negative,12,9/6/2020 15:38
animals,photo,want,positive,70,8/18/2020 16:52
animals,photo,interested,positive,30,1/12/2021 13:02
animals,photo,interested,positive,30,6/27/2020 18:49
animals,photo,want,positive,70,1/3/2021 21:35
animals,photo,indifferent,neutral,20,9/18/2020 14:50
animals,photo,heart,positive,60,11/16/2020 17:39
animals,photo,super love,positive,75,8/27/2020 0:31
animals,photo,hate,negative,5,4/27/2021 9:08
animals,photo,adore,positive,72,4/25/2021 5:25
animals,photo,indifferent,neutral,20,6/14/2021 14:11
animals,photo,hate,negative,5,5/30/2021 19:45
animals,photo,love,positive,65,4/18/2021 22:13
animals,photo,hate,negative,5,1/11/2021 14:58
animals,photo,intrigued,positive,45,5/2/2021 20:38
animals,photo,cherish,positive,70,4/22/2021 17:31
animals,photo,want,positive,70,1/14/2021 20:06
animals,photo,disgust,negative,0,4/6/2021 20:48
animals,photo,hate,negative,5,10/18/2020 0:02
animals,photo,super love,positive,75,5/16/2021 22:34
animals,photo,interested,positive,30,11/10/2020 5:03
animals,photo,dislike,negative,10,11/6/2020 11:47
animals,photo,peeking,neutral,35,6/28/2020 7:02
animals,photo,cherish,positive,70,7/24/2020 5:45
animals,photo,scared,negative,15,3/21/2021 6:47
animals,photo,heart,positive,60,2/9/2021 21:34
animals,photo,adore,positive,72,11/28/2020 19:29
animals,photo,hate,negative,5,4/16/2021 8:12
animals,photo,peeking,neutral,35,6/28/2020 23:30
animals,photo,love,positive,65,8/16/2020 19:39
animals,photo,peeking,neutral,35,2/12/2021 9:52
animals,photo,disgust,negative,0,8/21/2020 2:21
animals,photo,hate,negative,5,10/18/2020 19:06
animals,photo,hate,negative,5,11/18/2020 22:20
animals,photo,cherish,positive,70,5/5/2021 22:39
animals,photo,scared,negative,15,8/19/2020 3:52
animals,photo,super love,positive,75,5/27/2021 21:10
animals,photo,disgust,negative,0,9/20/2020 18:23
animals,photo,indifferent,neutral,20,3/25/2021 5:13
animals,photo,peeking,neutral,35,6/14/2021 7:10
animals,photo,scared,negative,15,2/28/2021 0:16
culture,photo,hate,negative,5,8/16/2020 16:56
culture,photo,peeking,neutral,35,7/23/2020 19:21
culture,photo,scared,negative,15,6/15/2021 6:07
culture,photo,like,positive,50,12/5/2020 11:40
culture,photo,cherish,positive,70,6/9/2021 16:36
culture,photo,adore,positive,72,2/19/2021 10:00
culture,photo,disgust,negative,0,11/15/2020 15:00
culture,photo,dislike,negative,10,3/28/2021 1:43
culture,photo,indifferent,neutral,20,9/9/2020 0:43
culture,photo,interested,positive,30,6/18/2020 11:33
culture,photo,interested,positive,30,9/20/2020 1:40
culture,photo,indifferent,neutral,20,4/11/2021 9:04
culture,photo,want,positive,70,6/17/2021 13:57
culture,photo,intrigued,positive,45,5/30/2021 14:56
culture,photo,adore,positive,72,1/25/2021 0:00
culture,photo,scared,negative,15,8/21/2020 12:49
culture,photo,interested,positive,30,6/24/2020 20:10
culture,photo,intrigued,positive,45,7/14/2020 16:32
culture,photo,scared,negative,15,7/11/2020 6:29
culture,photo,like,positive,50,3/25/2021 9:31
culture,photo,heart,positive,60,6/29/2020 9:27
culture,photo,heart,positive,60,9/22/2020 4:27
culture,photo,love,positive,65,9/8/2020 11:23
culture,photo,scared,negative,15,9/29/2020 22:53
culture,photo,dislike,negative,10,1/16/2021 19:11
culture,photo,scared,negative,15,1/17/2021 9:46
culture,photo,peeking,neutral,35,8/24/2020 15:52
culture,photo,dislike,negative,10,6/30/2020 5:31
culture,photo,disgust,negative,0,2/16/2021 6:22
culture,photo,cherish,positive,70,5/11/2021 10:07
culture,photo,heart,positive,60,12/18/2020 2:44
culture,photo,heart,positive,60,8/1/2020 15:29
culture,photo,love,positive,65,11/19/2020 14:17
culture,photo,indifferent,neutral,20,4/29/2021 0:03
culture,photo,peeking,neutral,35,6/3/2021 20:24
culture,photo,intrigued,positive,45,1/31/2021 16:29
culture,photo,intrigued,positive,45,6/17/2021 23:00
culture,photo,dislike,negative,10,9/10/2020 16:05
culture,photo,want,positive,70,8/18/2020 23:57
soccer,video,cherish,positive,70,1/12/2021 7:34
soccer,video,like,positive,50,8/7/2020 19:42
soccer,video,scared,negative,15,7/8/2020 19:52
soccer,video,worried,negative,12,3/12/2021 20:00
soccer,video,intrigued,positive,45,8/14/2020 4:46
soccer,video,indifferent,neutral,20,10/11/2020 21:31
soccer,video,worried,negative,12,8/26/2020 8:36
soccer,video,interested,positive,30,5/31/2021 6:08
soccer,video,hate,negative,5,5/8/2021 17:56
soccer,video,scared,negative,15,2/7/2021 6:20
soccer,video,like,positive,50,7/3/2020 11:24
soccer,video,like,positive,50,9/5/2020 15:27
soccer,video,peeking,neutral,35,12/5/2020 17:01
soccer,video,worried,negative,12,10/12/2020 10:47
soccer,video,scared,negative,15,11/20/2020 10:29
soccer,video,dislike,negative,10,4/4/2021 10:44
soccer,video,scared,negative,15,4/5/2021 4:18
soccer,video,worried,negative,12,6/12/2021 1:22
soccer,video,cherish,positive,70,10/11/2020 10:51
soccer,video,heart,positive,60,9/10/2020 1:45
soccer,video,worried,negative,12,2/8/2021 8:20
soccer,video,heart,positive,60,5/28/2021 20:54
soccer,video,dislike,negative,10,6/4/2021 2:41
soccer,video,heart,positive,60,10/1/2020 16:54
soccer,video,like,positive,50,5/14/2021 4:36
soccer,video,like,positive,50,6/10/2021 13:50
soccer,video,worried,negative,12,6/22/2020 0:28
soccer,video,cherish,positive,70,11/26/2020 6:54
soccer,video,heart,positive,60,8/3/2020 13:19
soccer,video,scared,negative,15,12/29/2020 4:16
soccer,video,indifferent,neutral,20,9/13/2020 15:16
soccer,video,love,positive,65,9/26/2020 18:22
soccer,video,indifferent,neutral,20,11/23/2020 23:06
soccer,video,disgust,negative,0,6/11/2021 2:51
soccer,video,love,positive,65,8/10/2020 4:40
soccer,video,peeking,neutral,35,9/7/2020 1:30
soccer,video,disgust,negative,0,5/22/2021 6:29
soccer,video,peeking,neutral,35,6/18/2020 18:19
soccer,video,cherish,positive,70,5/2/2021 18:11
soccer,video,like,positive,50,5/27/2021 5:57
soccer,video,love,positive,65,3/25/2021 13:32
soccer,video,want,positive,70,10/5/2020 15:40
soccer,video,like,positive,50,8/29/2020 20:33
soccer,video,indifferent,neutral,20,5/21/2021 12:30
food,photo,love,positive,65,1/24/2021 4:08
food,photo,want,positive,70,2/26/2021 16:56
food,photo,cherish,positive,70,10/2/2020 17:16
food,photo,heart,positive,60,1/14/2021 13:10
food,photo,disgust,negative,0,9/22/2020 1:22
food,photo,love,positive,65,10/29/2020 9:45
food,photo,like,positive,50,5/6/2021 22:13
food,photo,intrigued,positive,45,3/11/2021 1:19
food,photo,interested,positive,30,11/12/2020 18:54
food,photo,indifferent,neutral,20,1/31/2021 10:47
food,photo,like,positive,50,9/19/2020 9:09
food,photo,interested,positive,30,9/4/2020 3:45
food,photo,disgust,negative,0,7/6/2020 4:04
food,photo,heart,positive,60,7/1/2020 10:21
food,photo,like,positive,50,5/6/2021 5:06
food,photo,indifferent,neutral,20,4/16/2021 2:15
food,photo,love,positive,65,11/25/2020 6:09
food,photo,hate,negative,5,9/28/2020 1:57
food,photo,dislike,negative,10,7/13/2020 12:51
food,photo,peeking,neutral,35,2/17/2021 7:02
food,photo,want,positive,70,2/15/2021 8:30
food,photo,dislike,negative,10,3/12/2021 17:30
food,photo,hate,negative,5,10/26/2020 21:05
food,photo,heart,positive,60,8/19/2020 7:19
food,photo,indifferent,neutral,20,1/28/2021 15:04
food,photo,peeking,neutral,35,9/10/2020 3:59
food,photo,peeking,neutral,35,11/30/2020 7:36
food,photo,peeking,neutral,35,1/11/2021 18:18
food,photo,want,positive,70,4/6/2021 19:53
food,photo,peeking,neutral,35,12/21/2020 7:49
food,photo,want,positive,70,5/31/2021 3:22
food,photo,intrigued,positive,45,10/19/2020 12:55
food,photo,indifferent,neutral,20,5/24/2021 20:15
food,photo,love,positive,65,4/27/2021 16:12
food,photo,love,positive,65,10/10/2020 0:07
food,photo,interested,positive,30,8/11/2020 9:00
food,photo,indifferent,neutral,20,4/2/2021 5:58
food,photo,disgust,negative,0,6/29/2020 10:12
food,photo,hate,negative,5,9/9/2020 19:46
food,photo,hate,negative,5,5/9/2021 21:34
food,photo,cherish,positive,70,5/3/2021 16:54
education,audio,interested,positive,30,1/19/2021 20:52
education,audio,want,positive,70,7/17/2020 19:30
education,audio,like,positive,50,2/3/2021 21:33
education,audio,worried,negative,12,4/26/2021 19:37
education,audio,hate,negative,5,1/2/2021 6:33
education,audio,scared,negative,15,6/13/2021 10:27
education,audio,cherish,positive,70,8/24/2020 15:52
education,audio,want,positive,70,12/9/2020 16:04
education,audio,super love,positive,75,12/16/2020 10:56
education,audio,heart,positive,60,5/4/2021 14:45
